Run ID,Transform Init,Transforms,Output Transform,Fold,Best Epoch,Test F1,Test Precision,Test Recall,Test Accuracy,TN,FP,FN,TP
mesczgkh,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=3, prob=0.5, distort_limit=(-0.03, 0.03))",None,2,31,0.0,0.0,0.0,,144,0,27,0
4kmri057,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.5, 0.5))",None,2,14,0.2222222222222222,0.4444444444444444,0.14814814814814814,,139,5,23,4
i5p007lh,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.3, 0.3))",None,2,12,0.12903225806451613,0.5,0.07407407407407407,,142,2,25,2
wu8m5ndn,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.1, 0.1))",None,2,14,0.1111111111111111,0.2222222222222222,0.07407407407407407,,137,7,25,2
qfjeuxl4,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.09, 0.09))",None,2,13,0.0,0.0,0.0,,144,0,27,0
l93jbfp1,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.03, 0.03))",None,2,20,0.0,0.0,0.0,,144,0,27,0
y7xo4i4i,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))",None,None,2,38,0.0,0.0,0.0,,144,0,27,0
p9fvii6x,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=9, prob=0.5, distort_limit=(-0.5, 0.5))",None,1,11,0.0,0.0,0.0,,277,24,29,0
gfeayvxs,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=9, prob=0.5, distort_limit=(-0.3, 0.3))",None,1,33,0.03278688524590164,0.021505376344086023,0.06896551724137931,,210,91,27,2
eqx1tes2,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=9, prob=0.5, distort_limit=(-0.1, 0.1))",None,1,16,0.0,0.0,0.0,,140,161,29,0
m3p5mbtp,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=9, prob=0.5, distort_limit=(-0.09, 0.09))",None,1,21,0.0,0.0,0.0,,175,126,29,0
rolgacsf,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=9, prob=0.5, distort_limit=(-0.03, 0.03))",None,1,18,0.02209944751381215,0.013157894736842105,0.06896551724137931,,151,150,27,2
